"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019",
"Cameroon","CMR","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","954192005.623054","1004462331.91218","1017511040.05557","1140025098.74948","1214517399.11881","1198690073.7631","1343217030.7054","1297188387.16561","1351444862.36679","1424699951.81942","1476737619.18104","1590100964.96925","1881678204.20148","2078164085.46109","2985483148.53026","3249892738.18572","4246953600.91847","5011020479.82474","5930219889.84209","6222024109.39328","6759578246.84254","7171365719.88096","7208258450.17051","6697471569.78487","6543354738.70397","6098406598.52903","5695911962.51402","5103537036.21417","4596182757.0441","4459750278.21552","4312129123.80273","4261389349.05919","4180616980.08609","4534420251.91226","4880131740.95738","5026132654.16432","5072817442.63073","5475752715.27642","5487871694.72761","5591446330.10195","6467393030.4283","6844079727.72471","7061348300.78355","7230461605.27413","7199628697.02159","7112286863.45012","7351643912.16863","7727330050.08","8259861702.22956","8715762733.57394","9548507207.44831","9888728626.76513","10012751608.0961","10322958984.3975","10627739356.0994",
"Congo, Dem. Rep.","COD","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","9764813339.13172","11115603763.7167","13225336942.4364","14164247640.6173","14204476735.3167","15499911951.9928","16512135724.9747","15783896264.5679","14382964474.7582","14094281697.331","12987182108.9229","12097446942.3007","12684210217.3797","12746645510.6508","12316292431.9687","12803351584.3545","14403239400.7835","14448231341.7174","15146412476.2084","15287438097.1996","14992898955.176","14335191889.7027","11624547817.3397","9313799187.53206","6526739524.13176","5580555307.31188","5464696186.54825","4898272974.91683","5186131845.71016","4157239099.76995","4072567035.44603","4313527271.64718","4771275920.88365","4386296619.96769","4608996232.00125","4720662372.69421","4992077524.8601","5702372243.41695","5850499118.88688","6112127388.63381","6384341409.2276","6484562164.3362","8343593768.72074","9650031245.25443","10514386027.0191","11613243135.2049","13311797761.9939","14098715891.4496","14168575893.6202","15264722627.3203","17114274453.9489","17817170860.4697",
"Congo, Rep.","COG","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","421715226.916938","480231737.651834","503963301.725509","483622151.43951","500572723.173739","551421299.262267","581931855.582568","734480320.36483","738585761.604496","764990876.685132","881709512.504893","890376527.900071","950768605.618066","1088835001.47533","1359791214.84884","1718421545.67103","1887541215.01183","1510435854.88964","1577978740.10355","1964378799.47796","2450612312.79197","2357526942.78783","3317801453.73474","3897742358.75605","4232219902.51825","4027217536.43198","3679819447.50061","3738326043.73529","3849620750.19353","4248404252.44761","4437168668.69589","4452212346.77833","4589686316.86178","4812145683.62853","4661812151.14867","4898508129.89062","5212905840.65151","5862234884.14213","6192900771.07211","6388548625.67484","6577096057.64138","6371355850.72348","6458752456.72621","6215188144.91533","6342701225.80456","7059066848.77774","7559090053.61302","6779116967.3141","7201079169.87594","8120319537.27513","9060033634.17889","8971419206.61711","8654226836.07704","8366978548.57726","8842287139.41996","8861829593.61467","8897279662.83312","9323398184.35391","10064862795.8911","10180608717.5151",
"Colombia","COL","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","16317198903.7971","16828139746.2363","18079635523.9883","18990174168.1415","20471284038.7668","21495392584.4598","23019802526.4783","25330294336.0172","27780088660.9523","29246105363.8348","29286931145.4341","30583953855.3937","31035016884.8207","33397221351.0519","35163616834.9133","36415360041.6446","36085289783.139","35939306685.2992","37160368698.5863","39717052342.6176","42085689962.3129","46430295411.4126","49263109796.4424","51112393988.3996","53475093312.5895","54784734900.498","56276353264.2246","56026305344.0976","58399801097.2866","60530104829.7167","63885299498.3471","62169064999.4055","62999589331.781","63445312071.2325","58858151990.9566","60727420508.6908","61216445491.4562","62960153061.0423","66002653041.4972","70096985013.5616","73094315201.8054","78283808773.3388","83037623482.269","86204288249.2296","87060375740.4784","89898730477.3502","96400032584.805","99326668361.7443","104007472264.565","107531078750.284","109782006674.599","111654519113.652","109249457265.327","109898919403.337","111075754244.025",
"Comoros","COM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","47628286.3726677","49469645.1795464","52627715.6090479","55164359.2766153","57431038.8590801","58742656.8197198","59837794.1460792","60818324.0778196","62453389.5743841","60466861.400988","63545980.069752","60117945.5551479","65244716.3411048","67205776.2045856","63660587.464371","65957829.0187342","65107187.467562","67730423.3888415","68598892.7569544","69918151.2105687","77505160.734347","79313410.7383358","81154769.5452145","82863693.1405334","84455462.5102419","86849483.6422833","89149272.0276381","90277518.1568874","95602941.7601839","93787051.2632205","106918511.855567","110231938.975552","111884832.289057","118040522.795594","114734736.168583","114559004.830168","119948099.208252","116767107.299827","118748541.81124","",
"Cabo Verde","CPV","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","43573787.8036572","48787042.8659881","48242609.5922861","58033286.1385413","57327186.1999195","66336998.390156","67693665.658026","75438462.0594341","77864116.4442049","86007693.5155063","86952091.3727337","89504964.8803718","103403015.256192","107197808.732942","127462569.180996","137036513.501455","156904210.769001","158620813.577265","176977398.513636","180939961.512847","195516155.444725","178200155.91738","188957455.855444","191203997.141613","205104644.795848","228020058.884406","245898633.261084","279933593.632","331496423.835513","313535046.104952","302050877.50484","305885070.05233","296054505.663652","303311897.585161","323406622.510924","315573730.444468","324773738.631216","363469677.362949","392729905.910045","422035025.420818",
"Costa Rica","CRI","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","747386398.773914","739517879.359286","801974252.212904","879184098.968953","933894898.023795","1116837974.41392","1205112926.59679","1290068347.15162","1458503840.87102","1548745922.90755","1686567958.27941","1855495234.46224","2087001829.11452","2264781189.63881","2526532405.79107","2616159759.74833","2844592714.00429","3144211179.83946","3381496218.43687","3581897572.27821","3623453190.43672","3471123572.39413","3003069612.83954","3125646391.84557","3478377363.72949","3530383359.23556","3761398171.42444","3951963875.99748","4028067212.21085","4222444230.87537","4318464756.85701","4361003939.97885","4844169324.3701","5137346522.77044","5324065988.38677","5550991872.20294","5354389879.151","5761857281.08212","6249576345.92048","6394737069.13056","6639733575.48046","6855100092.61254","7035520999.92868","7226502971.28395","7556168032.60737","7795616916.26704","8273506331.16592","8837697357.98053","8932812062.58436","8441191857.36532","8661105487.80546","8869015058.03673","9222844876.19995","8858103986.5174","8983597996.96743","9011948718.18495","9248088482.85143","9425455162.09301","9753978043.52175","9635184092.68479",
"Caribbean small states","CSS","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","9005496144.064","8728081002.22976","8703841417.92452","8470991914.71946","9163180026.4332","9500562277.08625","9701430696.71501","9810759687.02076","9739506160.47777","9471084998.93773","9937435257.61017","9703943478.39521","10023236260.1768","10274149860.0667","10622543464.3454","11023058355.5878","11863981733.1286","12133081324.7459","12763393726.8042","15001963964.4226","15883255197.7645","17271297328.8714","19050980670.1657","19303278313.1692","19991068615.5594","19153118880.8298","19263505473.5765","19142090621.356","18956954417.483","19349144625.0886","19254294280.6384","18903526582.6534","18444549053.149","18862223064.0039","18951575826.5872","",
"Cuba","CUB","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","6261616152.86353","6799913558.90061","7127506276.38328","7370463472.82295","7441663455.23622","8153914789.4392","8598644493.38259","9337129451.04024","9942439656.276","10052123061.8222","9623097762.38683","11485281556.5061","12410511039.71","13071668052.0697","14196213310.1077","14940599905.6205","14268772433.8822","13454418221.267","14463405492.8056","15167270889.0741","15462492150.4041","12612891627.0645","9206869990.61168","7419340106.16635","7789385509.62625","8523590334.53951","9696868831.16883","10213708129.2753","9566491008.22841","10245974085.4565","11038169009.6163","10846179270.348","10894505204.7189","10898593199.1672","11260526707.6435","12135237069.7432","13762963309.2099","14242134658.4713","14821023872.3109","14922639734.3115","14727000000","14852559829.4835","15522698919.4012","16074578169.9217","15608838802.419","16984156934.6684","16662957370.8734","17029416873.2031","17458656290.2746","",
"Curacao","CUW","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Cayman Islands","CYM","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","424161539.851227","415340225.510467","421614336.625936","343547175.932809","293648985.959438","288209325.033068","291969406.436549","296867612.005365","303235904.088398","312284207.057859","328487423.364175","340682324.956841","","",
"Cyprus","CYP","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","941914853.31224","1243022942.52451","1553270840.83368","1723374113.55296","1902617328.28475","1994523821.46707","1929021280.30496","1971166428.17395","2010264618.56903","2108264495.03675","2144316259.62034","2176305724.3751","2324067079.07176","2471320563.21757","2578460248.78219","2707434114.7342","2767858865.21432","2908003685.00912","2816096983.90991","2891246950.96128","2923820474.40366","2864975166.46815","2864313625.7319","2913274268.87891","2987068541.42749","2986624420.89314","3151520409.50075","3363959832.74424","3666903066.49156","3920465399.75041","4075247371.77118","4246787933.86591","4508528713.62157","4454676115.93197","3934107191.68625","3730111361.52724","3402691120.53877","2997003584.06765","2529003948.02718","2349707848.24298","2408721524.26166","2811558734.91528","3083263723.43574","3514012915.37384","3809558559.32505",
"Czech Republic","CZE","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37470829224.2552","38031099010.3786","41718214587.7341","44887714455.303","42826150709.7644","41806543727.6012","41773702230.0614","43800663887.1411","44909863019.8101","46360880644.0758","47142279538.9991","51235927313.3907","56528472393.7709","64481003212.7961","67927699336.355","72539726487.6062","65074888926.6252","69005065909.1802","72049301665.6534","69988413620.4149","67429163990.157","70562455059.0736","73455735004.0293","74261912278.7582","79701641860.9318","80814052363.875","81813983231.8525",
"Germany","DEU","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","860757235118.042","854209232066.034","810648544701.675","834377976946.961","827469660977.669","803141571684.209","817592216597.331","817605504075.012","820658766156.775","856351911118.525","850324879778.731","831144906470.08","827870837773.922","850513066123.931","853613872461.769","897285683685.884","930070983842.286","918694435971.334","794999034672.29","911883455661.153","957578248723.838","956723258156.331","949423938615.886","991464773018.511","1001537523780.34","1040714027424.47","1068192958713.91","1085152750825.44","1058636538817.31",
"Djibouti","DJI","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Dominica","DMA","Industry (including construction), value added (constant 2010 US$)","NV.IND.TOTL.KD","","","","","","","","","","","","","","","","","","14302374.7267027","16481328.9064727","14604502.5670382","18997878.3963499","19721266.0009951","20475742.9247038","20707030.8387558","22624957.1999285","23601981.5718157","23437350.7383737","25403762.8941254","29148936.01655","30962783.2688434","33558536.8682038","34368068.320701","36669425.2182272","37024329.9083615","37254623.9535479","39838796.1151448","41114386.8382534","42351595.2204977","45433870.6288132","43468001.0289408","52939955.8956374","51873092.7157756","43116150.3364588","46462577.6898589","48714090.329406","50708916.351463","52286664.3237733","56585411.0932375","61146198.4020018","56195894.4297108","57814814.8148148","57758259.3027356","56306667.8260365","55179327.9519248","56302897.4585646","52340241.2455497","56702556.4105908","48856421.7014719","65004905.5838152","72455151.7083798",
